0, 43.7216, 10.2685, 0.44397, 28, 0.122271
1, 38.6938, -3.37066, 0.0432973, 66, 0.795181
0, 43.7578, 10.2713, 0.451015, 27, 0.121076
1, 39.8376, 5.71732, 0.177761, 38, 0.290076
0, 38.6956, -3.37826, 0.0328064, 76, 0.873563
0, 43.7632, 10.2793, 0.369631, 33, 0.139831
1, 39.4734, 5.83483, 0.158213, 34, 0.314815
1, 38.6929, -3.38535, 0.0336462, 70, 0.864198
0, 43.7651, 10.289, 0.364264, 33, 0.141026
1, 38.6815, -3.38046, 0.0328729, 71, 0.865854
0, 43.7333, 10.307, 0.361226, 33, 0.139241
1, 39.7987, 5.70676, 0.143526, 37, 0.373737
1, 38.6624, -3.35693, 0.0387528, 58, 0.865672
0, 43.7488, 10.3002, 0.372202, 35, 0.130112
0, 39.8643, 5.7319, 0.134902, 35, 0.388889
1, 38.6452, -3.32573, 0.0474482, 58, 0.805556
1, 42.1249, -6.64639, 0.0572634, 29, 0.783784
0, 43.7573, 10.3181, 0.454796, 29, 0.113281
1, 39.5506, 5.8091, 0.1307, 36, 0.371134
1, 38.6518, -3.39259, 0.0647801, 59, 0.62766
1, 42.1269, -6.64561, 0.0616457, 29, 0.852941
0, 43.7677, 10.3215, 0.47114, 27, 0.109756
0, 38.6375, -3.30367, 0.076976, 56, 0.523364
1, 39.5293, 5.82597, 0.120373, 39, 0.402062
1, 42.1209, -6.63717, 0.0825998, 23, 0.69697
0, 44.2673, 10.3411, 0.471326, 26, 0.112554
1, 38.6516, -3.41811, 0.0763611, 72, 0.553846
0, 43.7732, 10.3376, 0.442726, 28, 0.122271
1, 42.0893, -6.61699, 0.191664, 27, 0.473684
1, 38.6507, -3.41347, 0.0903793, 69, 0.469388
0, 43.7745, 10.3522, 0.416471, 25, 0.141243
1, 38.5875, -3.13403, 0.0810908, 74, 0.490066
0, 39.5682, 5.88762, 0.157131, 37, 0.321739
1, 52.3426, -6.97601, 0.226905, 8, 0.5
0, 43.7805, 10.3654, 0.351586, 27, 0.166667
1, 38.6009, -3.19069, 0.0807053, 69, 0.485915
1, 39.5718, 5.83749, 0.151081, 37, 0.349057
0, 43.8001, 10.3817, 0.299521, 32, 0.183908
1, 38.5943, -3.15309, 0.0826295, 64, 0.516129
1, 39.5773, 5.85146, 0.127143, 38, 0.457831
1, 51.9487, -7.00116, 0.204047, 9, 0.529412
0, 44.6383, 10.3724, 0.410517, 27, 0.160714
0, 38.6309, -3.36339, 0.0756261, 59, 0.584158
1, 39.557, 5.87107, 0.0843887, 35, 0.625
1, 46.8088, -6.77218, 0.137327, 19, 0.542857
1, 51.9409, -6.98862, 0.194462, 10, 0.526316
0, 43.8081, 10.3718, 0.418367, 28, 0.127273
1, 38.6044, -3.1632, 0.0882217, 49, 0.538462
0, 39.561, 5.9041, 0.0756876, 40, 0.645161
1, 47.2175, -6.77285, 0.189224, 14, 0.451613
1, 51.9347, -6.96685, 0.16487, 11, 0.578947
0, 43.8463, 10.3653, 0.426064, 31, 0.115672
1, 38.648, -3.38043, 0.0862512, 52, 0.547368
1, 39.576, 5.89827, 0.0830158, 38, 0.622951
1, 46.8097, -6.75234, 0.172222, 15, 0.5
0, 44.3153, 10.4233, 0.314407, 42, 0.158491
0, 38.6514, -3.36965, 0.083238, 48, 0.578313
1, 39.5829, 5.92475, 0.100035, 31, 0.563636
0, 44.3004, 10.417, 0.320937, 41, 0.158915
0, 38.6042, -3.11314, 0.115435, 40, 0.481928
0, 39.5791, 5.9969, 0.149397, 25, 0.416667
0, 43.8347, 10.4324, 0.366069, 34, 0.133333
1, 39.0357, -3.36165, 0.220873, 22, 0.309859
1, 39.5821, 5.94489, 0.233051, 17, 0.314815
0, 44.196, 10.4327, 0.393835, 32, 0.125
0, 40.0281, 5.92526, 0.30609, 14, 0.318182
0, 44.291, 10.4397, 0.365749, 35, 0.135659
1, 39.5578, 5.94212, 0.220322, 19, 0.345455
1, 39.563, 5.94959, 0.213067, 15, 0.405405
1, 52.3124, -6.92359, 0.0307065, 19, 1
0, 44.265, 10.451, 0.396802, 32, 0.130612
1, 42.4237, -6.49716, 0.202702, 13, 0.448276
1, 39.5596, 5.97771, 0.224557, 12, 0.413793
0, 44.2676, 10.4557, 0.324962, 34, 0.169154
1, 39.0207, -3.2939, 0.266219, 13, 0.333333
1, 39.5612, 5.94831, 0.184445, 13, 0.481481
0, 55.9327, -8.63541, 0.401017, 37, 0.152893
0, 44.2817, 10.4528, 0.305365, 33, 0.184358
1, 39.0186, -3.31499, 0.271519, 13, 0.342105
1, 39.5513, 5.94816, 0.166551, 15, 0.517241
0, 44.2746, 10.4695, 0.291585, 35, 0.181347
0, 42.4103, -6.48129, 0.133768, 11, 0.733333
0, 44.2384, 10.5284, 0.496769, 14, 0.164706
0, 44.2491, 10.5624, 0.468563, 12, 0.2
0, 47.1233, -6.65295, 0.347643, 9, 0.409091
1, 67.9846, -4.02151, 0.216505, 26, 0.351351
1, 67.9279, -3.29963, 0.2052, 27, 0.333333
1, 67.9294, -3.23843, 0.217268, 25, 0.347222
1, 52.202, -6.81946, 0.184711, 14, 0.5
1, 67.9203, -3.25326, 0.163384, 34, 0.395349
0, 67.9716, -3.88334, 0.179421, 38, 0.342342
1, 67.9634, -3.86589, 0.175289, 39, 0.345133
1, 67.949, -3.88227, 0.211453, 38, 0.275362
1, 67.5035, -3.20801, 0.232727, 38, 0.223529
0, 67.9489, -3.90315, 0.227638, 43, 0.225131
1, 67.8846, -3.20494, 0.20059, 52, 0.213115
1, 67.8747, -3.15158, 0.175179, 58, 0.246809
1, 67.8621, -3.15405, 0.153385, 61, 0.273543
1, 67.887, -3.89486, 0.11517, 70, 0.404624
1, 67.8874, -3.85135, 0.141729, 51, 0.380597
1, 67.7106, -3.05507, 0.192082, 52, 0.251208
1, 67.7038, -3.06531, 0.209858, 45, 0.245902
1, 85.2193, 3.05277, 0.10632, 16, 0.666667
1, 85.2134, 2.98093, 0.099608, 17, 0.708333
1, 85.2242, 3.03972, 0.0912585, 21, 0.677419
1, 67.7321, -3.73568, 0.269078, 27, 0.228814
1, 85.2164, 3.05535, 0.0853025, 20, 0.740741
1, 85.2346, 2.99207, 0.080225, 27, 0.710526
1, 85.2547, 3.04788, 0.0773023, 23, 0.741935
1, 85.2296, 3.06769, 0.0869758, 19, 0.730769
1, 85.2431, 3.0525, 0.0822172, 22, 0.709677
1, 85.2402, 3.06009, 0.0914946, 20, 0.666667
1, 85.2566, 3.10501, 0.134363, 24, 0.470588
1, 85.246, 3.0744, 0.154843, 21, 0.42
1, 85.2517, 3.10647, 0.165453, 19, 0.422222
1, 84.9154, 2.99588, 0.176822, 17, 0.414634
1, 85.2327, 3.09098, 0.173745, 20, 0.37037
1, 85.2292, 3.14613, 0.15073, 23, 0.403509
1, 84.9398, 3.03409, 0.184833, 18, 0.36
1, 85.2257, 3.15577, 0.175298, 21, 0.355932
1, 85.1208, 3.09984, 0.146044, 26, 0.371429
0, 85.2408, 3.16235, 0.167443, 22, 0.360656
1, 67.6826, -2.99579, 0.243595, 15, 0.405405
1, 84.9499, 3.05777, 0.175759, 21, 0.33871
1, 85.2376, 3.09076, 0.129426, 33, 0.375
1, 84.9502, 3.11458, 0.118815, 36, 0.395604
1, 85.2638, 3.17704, 0.151635, 25, 0.373134
1, 85.2635, 3.05925, 0.141807, 28, 0.394366
1, 84.9656, 3.17384, 0.146561, 25, 0.396825
1, 85.2882, 3.11931, 0.134482, 24, 0.428571
1, 85.2947, 3.08903, 0.081584, 26, 0.702703
0, 85.2869, 3.07648, 0.101254, 23, 0.638889
1, 85.2958, 3.13235, 0.129201, 17, 0.53125
1, 85.2987, 3.14214, 0.128058, 21, 0.512195
1, 85.3046, 3.14909, 0.150238, 21, 0.42
1, 85.3078, 3.1489, 0.163634, 22, 0.385965
1, 84.9661, 3.1663, 0.110337, 38, 0.447059
1, 84.9476, 3.15813, 0.100451, 42, 0.47191
1, 84.9494, 3.19556, 0.0869121, 41, 0.532468
1, 84.9734, 3.23607, 0.0631812, 38, 0.716981
0, 84.9658, 3.21387, 0.0638095, 36, 0.734694
1, 84.9487, 3.21258, 0.0677747, 37, 0.698113
1, 84.9384, 3.27959, 0.0823323, 30, 0.638298
0, 84.9491, 3.23196, 0.121116, 22, 0.536585
1, 84.9395, 3.18903, 0.147484, 18, 0.5
0, 84.9331, 3.21847, 0.129741, 17, 0.548387
1, 84.9224, 3.22004, 0.0935796, 22, 0.666667
1, 84.9278, 3.24305, 0.112868, 22, 0.578947
0, 84.9178, 3.21197, 0.167523, 18, 0.439024
0, 84.9101, 3.27521, 0.207039, 14, 0.4
1, 84.8886, 3.2405, 0.160814, 20, 0.444444
1, 84.8909, 3.17167, 0.187098, 17, 0.425
1, 84.8933, 3.21786, 0.22165, 11, 0.423077
0, 84.9034, 3.21853, 0.179435, 13, 0.5
1, 84.9083, 3.14772, 0.241861, 10, 0.434783
1, 115.136, 8.25959, 0.261012, 10, 0.416667
0, 118.464, 6.50671, 0.264892, 20, 0.253165
1, 114.924, 8.32048, 0.244691, 16, 0.32
0, 115.739, 3.919, 0.356887, 7, 0.304348
0, 115.011, 8.27834, 0.550128, 31, 0.111111
0, 112.991, 11.4573, 0.388085, 24, 0.176471
0, 118.543, 6.61788, 0.664269, 32, 0.107744
0, 113.16, 11.3912, 0.286926, 40, 0.192308
0, 113.12, 11.4505, 0.344121, 31, 0.17033
1, 122.69, 6.35105, 0.242485, 14, 0.378378
1, 122.753, 6.36693, 0.106743, 34, 0.557377
